audio_id,language,audio,option_1,option_2,option_3,option_4,option_5,correct_option,true_golden_option_index
653,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/653.wav,بالرغم من استخدام سكان جرينلاند الأصليين كلمة إسكيمو يجب فلا أن يستخدمها الأجانب,بالرغم من استخدام سكان جرينلاند الأصليين كلمة فلا إسكيمو يجب أن يستخدمها الأجانب,بالرغم من استخدام سكان جرينلاند الأصليين كلمة إسكيcو فلا يجب أن يستخدمها الأجانب,بالرغم من استخدام سكان جرينلاند الأصليين كلمة إسكيمو فلا يجب أن يستخدمها الأجانب,بالرغم من استخدام سكان الأصليين جرينلاند كلمة إسكيمو فلا يجب أن يستخدمها الأجانب,4,4
450,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/450.wav,ثم نعود إلى الشمال عبر الغرب مرة أخرى عبر نهر مارا هطول الأمطار في شهر أبريل تقريباً,ثم نعود إلى الشمال عبر الغرب مرة أخرى عبر نهر مارا هطول بعد الأمطار في شهر أبريل تقريباً,ثم نعود إلى الشمال عبر الغرب مرة أخرى عبر نهر مارا بعد هطول الأمطار في شهر أبريل تقريباً,tم نعود إلى الشمال عبر الغرب مرة أخرى عبر نهر مارا بعد هطول الأمطار في شهر أبريل تقريباً,ثم نعود إلى الشمال عبر الغرب مرة أخرى عبر نهر مارا بعد هطول الأمطار شهر في أبريل تقريباً,3,3
1233,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1233.wav,جاء المفهوم من الصين حيث كانت أزهار البرقوق هي الأكثر رواجًا,جاء المفهوم من الصين حيث كانت أزهار البرقوق هي الأكثر,جاء المفهوم من very الصين حيث كانت أزهار البرقوق هي الأكثر رواجًا,جاء المفهوم من الصين حيث أزهار كانت البرقوق هي الأكثر رواجًا,جاء المفهوم من الصين حيث كانت أزهار actually البرقوق هي الأكثر رواجًا,1,1
338,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/338.wav,توفى راكب الدراجات النارية ذا ال13 عام لينز بعد كونه جزءاً في حادث حلبة إنديانابوليس موتور سبيدواي,توفى راكب الدراجات النارية ذا ال13 عام بيتر لينز بعد كونه جزءاً في حادث حلبة إنديانابوليس موتور aبيدواي,توفى راكب الدراجات النارية ذا ال13 بيتر لينز بعد كونه جزءاً في حادث حلبة إنديانابوليس موتور سبيدواي,توفى راكب الدراجات النارية ذا ال13 عام really بيتر لينز بعد كونه جزءاً في حادث حلبة إنديانابوليس موتور سبيدواي,توفى راكب الدراجات النارية ذا ال13 عام بيتر لينز بعد كونه جزءاً في حادث حلبة إنديانابوليس موتور سبيدواي,5,5
448,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/448.wav,في سمة 1981 اختير فاندا ميس جوكويم وهو عباsة عن هجين أوركيد كزهرة وطنية للبلاد,في سمة 1981 اختير ميس فاندا جوكويم وهو عبارة عن هجين أوركيد كزهرة وطنية للبلاد,سمة في 1981 اختير فاندا ميس جوكويم وهو عبارة عن هجين أوركيد كزهرة وطنية للبلاد,في سمة 1981 اختير فاندا ميس جوكويم وهو عبارة عن هجين أوركيد كزهرة وطنية للبلاد,في سمة 1981 اختير فاندا ميس جوكويم عبارة عن هجين أوركيد كزهرة وطنية للبلاد,4,4
297,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/297.wav,كانت السفينة التي يبلغ طولها 100 basically متر في طريقها لالتقاط حمولتها المعتادة من الأسمدة وكان المسؤولون يخشون في البداية من أن السفينة قد تسرب كمية كبيرة,كانت التي السفينة يبلغ طولها 100 متر في طريقها لالتقاط حمولتها المعتادة من الأسمدة وكان المسؤولون يخشون في البداية من أن السفينة قد تسرب كمية كبيرة,كانت السفينة التي يبلغ طولها 100 متر في طريقها لالتقاط حمولتها very المعتادة من الأسمدة وكان المسؤولون يخشون في البداية من أن السفينة قد تسرب كمية كبيرة,كانت السفينة التي يبلغ طولها 100 متر في طريقها لالتقاط حمولتها المعتادة من الأسمدة وكان المسؤولون يخشون في البداية من أن السفينة قد تسرب كمية كبيرة,كانت السفينة التي يبلغ طولها 100 متر في طريقها لالتقاط حمولتها المعتادة من الأسمدة وكان يخشون في البداية من أن السفينة قد تسرب كمية كبيرة,4,4
565,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/565.wav,فقط آثار الكارثة ولم يكن الاكتئاب والخوف شرطًا في جلسات نشاط بدني منتظمة,فقط آثار basically الكارثة ولم يكن الاكتئاب والخوف شرطًا في جلسات نشاط بدني منتظمة أسبوعياً,فقط آثار الكارثة ولم يكن الاكتئاب والخوف شرطًا في جلسات نشاط بدني منتظمة أسبوعياً,فقط آثار الكارثة ولم يكن الاكتئاب شرطًا والخوف في جلسات نشاط بدني منتظمة أسبوعياً,actually فقط آثار الكارثة ولم يكن الاكتئاب والخوف شرطًا في جلسات نشاط بدني منتظمة أسبوعياً,3,3
10,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/10.wav,الشرطة عند الساعة 11:20 من المحتجين العودة إلى الرصيف مبينّة أنه يجب عليهم الموازنة بين الحق في التظاهر مع ازدياد الحركة المرورية,طلبت الشرطة عند الساعة 11:20 من المحتجين العودة إلى الرصيف مبينّة أنه عليهم يجب الموازنة بين الحق في التظاهر مع ازدياد الحركة المرورية,طلبت الشرطة عند الساعة 11:20 من المحتجين العودة إلى cلرصيف مبينّة أنه يجب عليهم الموازنة بين الحق في التظاهر مع ازدياد الحركة المرورية,طلبت الشرطة عند الساعة 11:20 من المحتجين العودة إلى الرصيف مبينّة أنه يجب عليهم الموازنة بين الحق في التظاهر مع ازدياد الحركة المرورية,طلبت الشرطة عند الساعة 11:20 من المحتجين العودة إلى الرصيف مبينّة يجب أنه عليهم الموازنة بين الحق في التظاهر مع ازدياد الحركة المرورية,4,4
1036,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1036.wav,كانت تجربة هيرشي وتشيس واحدة من الدلائل الرئيسية على أن النووي الحمض مادة وراثية,تجربة هيرشي وتشيس واحدة من الدلائل الرئيسية على أن الحمض النووي مادة وراثية,كانت تجربة هيرشي وتشيس واحfة من الدلائل الرئيسية على أن الحمض النووي مادة وراثية,كانت تجربة basically هيرشي وتشيس واحدة من الدلائل الرئيسية على أن الحمض النووي مادة وراثية,كانت تجربة هيرشي وتشيس واحدة من الدلائل الرئيسية على أن الحمض النووي مادة وراثية,5,5
443,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/443.wav,في السنوات الaخيرة من القرن ال18 غزا الفيتناميّون أيضاً كمبوديا,vي السنوات الأخيرة من القرن ال18 غزا الفيتناميّون أيضاً كمبوديا,في السنوات الأخيرة من القرن ال18 غزا الفيتناميّون أيضاً كمبوديا,في السنوات الأخيرة من ال18 القرن غزا الفيتناميّون أيضاً كمبوديا,في السنوات الأخيرة من القرن غزا الفيتناميّون أيضاً كمبوديا,3,3
476,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/476.wav,وبحسب ما في ذكر الرواية فإن دافعه كان الوصول إلى الشّهرة بأيّ ثمن وقد أعلن سكان أفسس الغاضبون رفضهم تسجيل اسم هيروستراتس مطلقًا,وبحسب ما ذكر الرواية في فإن دافعه كان الوصول إلى الشّهرة بأيّ ثمن وقد أعلن سكان أفسس الغاضبون رفضهم تسجيل اسم هيروستراتس مطلقًا,ما ذكر في الرواية فإن دافعه كان الوصول إلى الشّهرة بأيّ ثمن وقد أعلن سكان أفسس الغاضبون رفضهم تسجيل اسم هيروستراتس مطلقًا,وبحسب ما ذكر في الرواية فإن دافعه كان الوصول إلى الشّهرة بأيّ ثمن وقد أعلن سكان أفسس الغاضبون رفضهم تسجيل اسم هيروستراتس مطلقًا,وبحسب ما ذكر في الرواية فإن دافعه كان الوصول إلى الشّهرة بأيّ ثمن وقد أعلن سكان أفسس رفضهم تسجيل اسم هيروستراتس مطلقًا,4,4
